,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
CPS1,0.058149305911719316,1.5544483478180382e-09,9.721715e-05,3.3306690738754696e-16,0.009900990099009901,5.329474255402511e-05,6.929190257732712e-09,1.5936215664475933e-15,0.022282798422377872
CPNE2,0.058118483518972114,1.5842975820135052e-09,9.721715e-05,7.671641100159832e-14,0.009900990099009901,6.422751753391341e-05,7.051769652879104e-09,3.37462218482104e-13,0.022282798422377872
FAM19A1,0.05798949645963706,1.7153810594194852e-09,9.721715e-05,5.88418203051333e-15,0.009900990099009901,5.429517391337852e-05,7.623915819642155e-09,2.6705818595370635e-14,0.022282798422377872
PRAG1,0.05790854021921451,1.8029837622890454e-09,9.721715e-05,5.88418203051333e-15,0.009900990099009901,5.778340378936357e-05,8.001407229093397e-09,2.6705818595370635e-14,0.022282798422377872
L1CAM,0.05786790826179343,1.8485779573751415e-09,9.721715e-05,3.3306690738754696e-16,0.009900990099009901,5.115815136223013e-05,8.191630534897231e-09,1.5936215664475933e-15,0.022282798422377872
EHD3,0.0577676117035791,1.9659808225824804e-09,9.721715e-05,5.332512209577089e-12,0.009900990099009901,7.09929417155561e-05,8.699030188418054e-09,2.1974638226279213e-11,0.022282798422377872
RGS7,0.05765826696586266,2.1022449336882687e-09,9.721715e-05,0.0,0.009900990099009901,4.384795630153477e-05,9.288269221008551e-09,0.0,0.022282798422377872
DMRT2,0.05762265904930484,2.1485712098368026e-09,9.721715e-05,7.66053886991358e-15,0.009900990099009901,5.472422482954339e-05,9.478990631632954e-09,3.466307180956371e-14,0.022282798422377872
NCEH1,0.05758221627621967,2.2023931567360933e-09,9.721715e-05,5.578870698741412e-13,0.009900990099009901,6.622475320475431e-05,9.702172496634771e-09,2.3807414077132623e-12,0.022282798422377872
GLRA3,0.05750050784043087,2.3151649486408132e-09,9.721715e-05,6.217248937900877e-14,0.009900990099009901,6.0239726861168595e-05,1.0184010038009442e-08,2.7509951052658746e-13,0.022282798422377872
LINC00645,0.05730124124849547,2.6142638054338363e-09,9.721715e-05,1.3322676295501878e-15,0.009900990099009901,5.319846421484141e-05,1.1482857124892401e-08,6.187001375620068e-15,0.022282798422377872
FN1,0.05727225830747665,2.660785924923914e-09,9.721715e-05,1.1102230246251565e-16,0.009900990099009901,4.765986491990367e-05,1.167011370580664e-08,5.398167056524262e-16,0.022282798422377872
CCDC152,0.057179182814596934,2.815698230129726e-09,9.721715e-05,0.0,0.009900990099009901,4.426460384822949e-05,1.2331525095458654e-08,0.0,0.022282798422377872
PTPRN2,0.05714038833556068,2.8828264220237543e-09,9.721715e-05,3.519406988061746e-14,0.009900990099009901,5.956179516886472e-05,1.2607112632756944e-08,1.566501626733715e-13,0.022282798422377872
COL5A2,0.05713100289422748,2.89929891206242e-09,9.721715e-05,1.4954704141700859e-13,0.009900990099009901,5.985144276681571e-05,1.2660693939137205e-08,6.549505463518624e-13,0.022282798422377872
ENPP4,0.05708124025430766,2.9881795926556265e-09,9.721715e-05,6.916689443414725e-14,0.009900990099009901,6.03085980149072e-05,1.302985287495186e-08,3.051480636800614e-13,0.022282798422377872
RARB,0.05690716684854622,3.3204315963430986e-09,9.721715e-05,0.0,0.009900990099009901,4.6731766336012447e-05,1.4457612175659355e-08,0.0,0.022282798422377872
TPBG,0.056846100176216226,3.445292606762962e-09,9.721715e-05,3.2324143361961433e-12,0.009900990099009901,6.581302914720311e-05,1.4979533072882443e-08,1.3449712910663563e-11,0.022282798422377872
DBNDD1,0.05664482886391374,3.890004207640629e-09,9.721715e-05,2.054012515628756e-11,0.009900990099009901,7.331313067708888e-05,1.6888585561392023e-08,8.315840144245975e-11,0.022282798422377872
TJAP1,0.05657786756827559,4.04997002600993e-09,9.721715e-05,5.551115123125783e-16,0.009900990099009901,4.861384679643882e-05,1.755767352316444e-08,2.626710626084755e-15,0.022282798422377872
ATP6AP2,0.05632847040302815,4.703977984910068e-09,9.721715e-05,3.825384453648439e-12,0.009900990099009901,6.87888325872681e-05,2.0363541060216746e-08,1.5851040553791874e-11,0.022282798422377872
KALRN,0.056246272860473935,4.941211328990391e-09,9.721715e-05,7.55489004689025e-11,0.009900990099009901,7.235143578330664e-05,2.1359703151255294e-08,2.9900620238351914e-10,0.022282798422377872
ARL4C,0.05624268711359826,4.951820731236012e-09,9.721715e-05,3.1086244689504383e-15,0.009900990099009901,5.0183595362488805e-05,2.1374765746342497e-08,1.4194632278312503e-14,0.022282798422377872
ADGRB1,0.05609668431817251,5.403127056879953e-09,9.721715e-05,1.206368338557695e-12,0.009900990099009901,6.152149862390612e-05,2.328934076241359e-08,5.07588361244472e-12,0.022282798422377872
NKAIN2,0.05606089654374112,5.5197082460267666e-09,9.721715e-05,9.086065233532281e-13,0.009900990099009901,6.587509365176922e-05,2.3757711245452368e-08,3.855473224978337e-12,0.022282798422377872
ATP6V1D,0.05603707575060704,5.5986574265531885e-09,9.721715e-05,2.4855673075308005e-12,0.009900990099009901,6.616666850137614e-05,2.406299753532889e-08,1.0370934523772463e-11,0.022282798422377872
PTPRT,0.05582600805836425,6.3478474698897e-09,9.721715e-05,8.169731557927662e-11,0.009900990099009901,7.698779317204166e-05,2.7243980557466525e-08,3.2248940360240766e-10,0.022282798422377872
DNM2,0.05576611582029072,6.577609901192716e-09,9.721715e-05,2.545741395465484e-13,0.009900990099009901,5.8493459072181484e-05,2.8189756719397352e-08,1.106844084984993e-12,0.022282798422377872
MBOAT7,0.055653187014435015,7.033012061619104e-09,9.721715e-05,3.326006137172044e-12,0.009900990099009901,6.687344603837995e-05,3.009848243203611e-08,1.3819970099052815e-11,0.022282798422377872
LPL,0.0556355053729239,7.107034738496054e-09,9.721715e-05,8.468781231840694e-13,0.009900990099009901,6.0664402699687575e-05,3.037194332690621e-08,3.5991040176481526e-12,0.022282798422377872
CA4,0.055452638084116546,7.918364741676953e-09,9.721715e-05,1.119992987241858e-12,0.009900990099009901,6.185144343572614e-05,3.379103019207803e-08,4.7323647348247514e-12,0.022282798422377872
TGFBR3L,0.05507874339263711,9.866700900751368e-09,9.721715e-05,9.336975637097567e-14,0.009900990099009901,5.654408000819314e-05,4.204560042933822e-08,4.1011606019462226e-13,0.022282798422377872
ARHGAP26,0.05496135623264927,1.0569173425345468e-08,9.721715e-05,2.811195720653359e-12,0.009900990099009901,6.616379402939617e-05,4.4975206065299865e-08,1.1713315502722329e-11,0.022282798422377872
PRRT1,0.054947839915638,1.0653109616676204e-08,9.721715e-05,2.4308333124167802e-12,0.009900990099009901,6.0416502179398006e-05,4.526817117567792e-08,1.0156685149373733e-11,0.022282798422377872
DYNLT3,0.05487753370828477,1.1100254604379245e-08,9.721715e-05,4.440892098500626e-16,0.009900990099009901,4.561521013615667e-05,4.7101504686191986e-08,2.1147105230955362e-15,0.022282798422377872
DGKB,0.05485482774238191,1.1248516895712157e-08,9.721715e-05,1.2582046515774437e-11,0.009900990099009901,6.353094353317646e-05,4.766320718522101e-08,5.149541548065936e-11,0.022282798422377872
R3HDM1,0.05458141881413064,1.319183318138073e-08,9.721715e-05,2.5033974893062805e-10,0.009900990099009901,7.52545508679929e-05,5.581875817227389e-08,9.672700221223597e-10,0.022282798422377872
AASDHPPT,0.054547973186002074,1.3450832780925737e-08,9.721715e-05,3.75877107217093e-12,0.009900990099009901,6.317251084959965e-05,5.6834504708136914e-08,1.5596560465439542e-11,0.022282798422377872
TMEM206,0.05450778031298454,1.3768614581799454e-08,9.721715e-05,3.219646771412954e-15,0.009900990099009901,4.853769956746597e-05,5.809542017636901e-08,1.4679240599147208e-14,0.022282798422377872
RCN1,0.054464049879922885,1.412264050149048e-08,9.721715e-05,2.1616042289451798e-13,0.009900990099009901,5.715948027038995e-05,5.950550773099921e-08,9.439319777053186e-13,0.022282798422377872
SLC8A2,0.05439131468815764,1.4731130315581709e-08,9.721715e-05,7.151446101971715e-11,0.009900990099009901,7.205478615377802e-05,6.198231549333118e-08,2.834126592591168e-10,0.022282798422377872
KLHL32,0.05427244635706149,1.5780710072021975e-08,9.721715e-05,1.9839685450051547e-13,0.009900990099009901,5.589360255572202e-05,6.630550450429402e-08,8.67624728136365e-13,0.022282798422377872
SYNE3,0.054209074488231264,1.636955448969246e-08,9.721715e-05,5.161426841482353e-13,0.009900990099009901,5.8007413088000616e-05,6.868344541129704e-08,2.2120400749210083e-12,0.022282798422377872
DCAF6,0.05419869755517461,1.6467984864654284e-08,9.721715e-05,5.050404539019837e-13,0.009900990099009901,5.970448142851503e-05,6.8999936583747e-08,2.167555596145853e-12,0.022282798422377872
SFRP2,0.053887595391876084,1.9700607256645242e-08,9.721715e-05,5.140332604014475e-14,0.009900990099009901,5.3461995448949014e-05,8.242931906546127e-08,2.2778431036991766e-13,0.022282798422377872
CACNB2,0.05384794102022161,2.015445754732781e-08,9.721715e-05,1.0215162049576065e-12,0.009900990099009901,5.726518709183528e-05,8.421082540666215e-08,4.328458495583079e-12,0.022282798422377872
THRB,0.053817937326882496,2.050457537094985e-08,9.721715e-05,1.1256551246674462e-12,0.009900990099009901,5.653477037478327e-05,8.555455648518713e-08,4.7495996821411234e-12,0.022282798422377872
NMNAT2,0.05372161252883867,2.166892287824851e-08,9.721715e-05,6.64945876138745e-12,0.009900990099009901,6.374290411083867e-05,9.028717865936879e-08,2.7326542855016915e-11,0.022282798422377872
THSD7A,0.053622389444804124,2.29352494773849e-08,9.721715e-05,1.1285528067617179e-09,0.009900990099009901,7.968762180690604e-05,9.543099643849473e-08,4.253339723976324e-09,0.022282798422377872
BAIAP3,0.053555764946061304,2.3825490580442477e-08,9.721715e-05,2.387328112973819e-10,0.009900990099009901,7.073308837561333e-05,9.899788329823744e-08,9.241270114737362e-10,0.022282798422377872
ANO3,0.053269107276863174,2.8053036449371405e-08,9.721715e-05,9.675316103852083e-11,0.009900990099009901,6.750264502593229e-05,1.1640264086876101e-07,3.8041871967963626e-10,0.022282798422377872
TMOD1,0.05311127247046587,3.068219123214533e-08,9.721715e-05,2.952083022478291e-13,0.009900990099009901,5.41325834502013e-05,1.2713615151441433e-07,1.2779580183888706e-12,0.022282798422377872
VCAN,0.05308695071629787,3.110800117500645e-08,9.721715e-05,2.5496160738214257e-11,0.009900990099009901,6.716887889242043e-05,1.2872276348278532e-07,1.0253147749952114e-10,0.022282798422377872
RFTN2,0.05307285106899058,3.135746462490374e-08,9.721715e-05,1.6831203097922298e-11,0.009900990099009901,6.511371657896073e-05,1.2957630010290802e-07,6.851235996440555e-11,0.022282798422377872
PRCD,0.05294596332949749,3.369142664855218e-08,9.721715e-05,2.227107387398064e-13,0.009900990099009901,5.6252124654779306e-05,1.3902927090186594e-07,9.711224072956675e-13,0.022282798422377872
SALL1,0.05234330705203667,4.727685387617697e-08,9.721715e-05,4.711120382694389e-12,0.009900990099009901,6.069579215865079e-05,1.9482220003919082e-07,1.9440661826799405e-11,0.022282798422377872
MGAT5B,0.05226407874591349,4.941670406211074e-08,9.721715e-05,5.303535388634373e-13,0.009900990099009901,5.313678354205829e-05,2.0336092206629933e-07,2.2697013075468072e-12,0.022282798422377872
LDLRAP1,0.052082797902872936,5.467140595794007e-08,9.721715e-05,1.8895995879120164e-12,0.009900990099009901,5.7526989968926704e-05,2.2467701078605505e-07,7.928389879351118e-12,0.022282798422377872
C3orf80,0.05206077967756313,5.5345326543942974e-08,9.721715e-05,7.498446308318307e-13,0.009900990099009901,5.2001567455351336e-05,2.2713540305311755e-07,3.1953606427492787e-12,0.022282798422377872
KCTD16,0.051927329161194566,5.960522719838934e-08,9.721715e-05,8.469891454865319e-13,0.009900990099009901,5.196949672861913e-05,2.442837180261858e-07,3.5991040176481526e-12,0.022282798422377872
C2CD4C,0.05186298314379738,6.177095535075949e-08,9.721715e-05,4.733990977001667e-13,0.009900990099009901,5.170246248168545e-05,2.528142783796432e-07,2.0375857863708754e-12,0.022282798422377872
OPN3,0.051738417119887255,6.618192105456444e-08,9.721715e-05,3.518108027122935e-11,0.009900990099009901,6.109315625265602e-05,2.704983149369119e-07,1.4091220402361553e-10,0.022282798422377872
CORT,0.05137626405528996,8.08065045987405e-08,9.721715e-05,1.3705037105182782e-11,0.009900990099009901,5.8053085758634435e-05,3.2982246774996125e-07,5.6015138032082215e-11,0.022282798422377872
FEZF2,0.051229727007504756,8.757272296211482e-08,9.721715e-05,2.3676949290063476e-11,0.009900990099009901,6.012224773226185e-05,3.5695403381296803e-07,9.534341995998715e-11,0.022282798422377872
HCN1,0.051115106976052115,9.324383609676801e-08,9.721715e-05,6.455943557526211e-10,0.009900990099009901,6.930569346205484e-05,3.795542853328413e-07,2.454731390694377e-09,0.022282798422377872
RGS1,0.05082850067363228,1.0902163527504172e-07,9.721715e-05,8.074962920545659e-11,0.009900990099009901,6.410740127355447e-05,4.4317737916683626e-07,3.191684948832276e-10,0.022282798422377872
RASD2,0.05079707667752575,1.1090085871856559e-07,9.721715e-05,3.703704010149522e-13,0.009900990099009901,5.0282517313106113e-05,4.502064629982365e-07,1.5987211554602254e-12,0.022282798422377872
NRXN2,0.050428884592398165,1.3538852960959247e-07,9.721715e-05,6.282109277222503e-10,0.009900990099009901,6.838984233760249e-05,5.488724173361856e-07,2.3916659684857246e-09,0.022282798422377872
MIAT,0.050048283172945206,1.6616227582755272e-07,9.721715e-05,3.455258301698905e-11,0.009900990099009901,5.662201550690858e-05,6.727217644840191e-07,1.385798784103839e-10,0.022282798422377872
KCNH5,0.049907622563802684,1.7916273620244283e-07,9.721715e-05,5.860778529154231e-11,0.009900990099009901,6.147244516420813e-05,7.243776396325182e-07,2.3287861705248606e-10,0.022282798422377872
PCDH10,0.04979474120456041,1.9030055897761855e-07,9.721715e-05,4.716719237407574e-10,0.009900990099009901,6.563957988084932e-05,7.683737240011515e-07,1.8048670551304495e-09,0.022282798422377872
LNX1,0.04977259895281294,1.925623451803915e-07,9.721715e-05,2.03936867393395e-12,0.009900990099009901,5.137560032767653e-05,7.764610692757722e-07,8.532923321899374e-12,0.022282798422377872
CDH13,0.04972058884931493,1.9797756667383481e-07,9.721715e-05,3.963274153306884e-11,0.009900990099009901,6.173431400854404e-05,7.97225100700006e-07,1.5831987296831759e-10,0.022282798422377872
CYSRT1,0.049500689931807035,2.2254169074198416e-07,9.721715e-05,1.0687106755113973e-10,0.009900990099009901,5.979427220608944e-05,8.949397751018129e-07,4.18009390682424e-10,0.022282798422377872
TAC1,0.04929910278548608,2.476242604299017e-07,9.721715e-05,2.2945534361440423e-11,0.009900990099009901,5.093371666726645e-05,9.94474941485549e-07,9.264684129787519e-11,0.022282798422377872
MT1X,0.04929045945488664,2.487585111232704e-07,9.721715e-05,5.675497405377428e-09,0.009900990099009901,7.237269703991912e-05,9.976945633286247e-07,2.0663218708898402e-08,0.022282798422377872
FAM241B,0.04922451342767998,2.575789821435137e-07,9.721715e-05,1.45139378293635e-09,0.009900990099009901,6.898841322667157e-05,1.0316915172637398e-06,5.4359317712971905e-09,0.022282798422377872
MYO10,0.04910664320643346,2.741012351537009e-07,9.721715e-05,6.628031457012185e-14,0.009900990099009901,4.2869578574526246e-05,1.0964049406148035e-06,2.9284380516990505e-13,0.022282798422377872
TMTC4,0.04909012068639095,2.7649737555091036e-07,9.721715e-05,5.784595025204453e-12,0.009900990099009901,5.0188136272999925e-05,1.1045168131194821e-06,2.3804917799195282e-11,0.022282798422377872
WIF1,0.048978994082555107,2.931459500699063e-07,9.721715e-05,1.302814522929907e-10,0.009900990099009901,6.287866978783423e-05,1.1691073739915718e-06,5.07590073868795e-10,0.022282798422377872
NDEL1,0.04897704795558687,2.934459508718845e-07,9.721715e-05,6.458770407391512e-09,0.009900990099009901,7.278066083725015e-05,1.1691073739915718e-06,2.3458003900937696e-08,0.022282798422377872
P2RX7,0.04883795254198156,3.1567168623514164e-07,9.721715e-05,4.973411682485107e-10,0.009900990099009901,6.508560278029835e-05,1.255988141519131e-06,1.9006668850261558e-09,0.022282798422377872
TOX,0.04882609710382359,3.176393303938596e-07,9.721715e-05,2.505229357296912e-10,0.009900990099009901,6.047957221298156e-05,1.262143034677588e-06,9.672700221223597e-10,0.022282798422377872
GRM5,0.04864914520687148,3.4845082097501034e-07,9.721715e-05,7.709166638392162e-12,0.009900990099009901,5.19294715591294e-05,1.382741353075438e-06,3.159494523931214e-11,0.022282798422377872
PTN,0.04862373744487519,3.531047577665092e-07,9.721715e-05,4.3604897470572723e-11,0.009900990099009901,5.7929921840641955e-05,1.3993583531037352e-06,1.7372469111781962e-10,0.022282798422377872
TMTC2,0.048620327910008594,3.5373382123449204e-07,9.721715e-05,8.145072394327713e-10,0.009900990099009901,6.330614817442934e-05,1.4000019310072246e-06,3.0930654662003974e-09,0.022282798422377872
GPRASP2,0.04850534136673696,3.7559270904541364e-07,9.721715e-05,1.753368561452362e-10,0.009900990099009901,5.851894310411344e-05,1.4845561622348364e-06,6.804793899556386e-10,0.022282798422377872
STXBP3,0.04836104861541309,4.0486832719732746e-07,9.721715e-05,1.057592902142801e-10,0.009900990099009901,5.495463459571585e-05,1.5981644494631346e-06,4.142008755128463e-10,0.022282798422377872
ADAM23,0.04813464498973666,4.552800636492549e-07,9.721715e-05,1.944922001229088e-11,0.009900990099009901,5.181360033627812e-05,1.7947965715476541e-06,7.895488502959763e-11,0.022282798422377872
NTNG1,0.047995392072549575,4.892326178618234e-07,9.721715e-05,1.9814132556916775e-09,0.009900990099009901,6.557583533694477e-05,1.926112668747336e-06,7.365848534169805e-09,0.022282798422377872
KIF3A,0.0479682182855481,4.961365036582066e-07,9.721715e-05,4.518496687921925e-12,0.009900990099009901,5.0740825621680654e-05,1.9507333040296456e-06,1.8671473917032747e-11,0.022282798422377872
CTNNB1,0.04754869187395621,6.153936190633758e-07,9.721715e-05,5.7037152778605105e-11,0.009900990099009901,5.264822112445761e-05,2.416467090562994e-06,2.2693827365492746e-10,0.022282798422377872
CPNE6,0.04739509608811005,6.656010780314858e-07,9.721715e-05,1.987077169474105e-12,0.009900990099009901,4.8162261448607715e-05,2.610200306005827e-06,8.325742330198764e-12,0.022282798422377872
GNG2,0.04729149839434266,7.016655112490611e-07,9.721715e-05,1.005226413219873e-08,0.009900990099009901,7.011472479473889e-05,2.7480372503226933e-06,3.615922349711773e-08,0.022282798422377872
TCEAL6,0.04724598803326151,7.180960264197012e-07,9.721715e-05,8.947254048763398e-11,0.009900990099009901,5.516933975735801e-05,2.808719790429079e-06,3.522540964080078e-10,0.022282798422377872
SLC6A9,0.0471109726060502,7.690460994691506e-07,9.721715e-05,2.810018329135744e-09,0.009900990099009901,6.396026854863911e-05,3.0040863260513695e-06,1.0394642401241964e-08,0.022282798422377872
TAC3,0.04709092537559679,7.769014473968383e-07,9.721715e-05,3.306596219054825e-09,0.009900990099009901,6.729357405595291e-05,3.030824892315364e-06,1.2216488494044919e-08,0.022282798422377872
